timestamp,lat_grid,lon_grid,traffic_volume,number_vehicle,type_score,violation_score,TrafficLive_score,final_score,score_count
2026-06-18T10:43:29.998509,12.895,77.715,18975.34752281746,1.38,1.1808333333333334,6.876666666666668,0.1316,1.0408070923511903,5
2026-06-18T10:43:29.998509,12.895,77.72,18975.34752281746,1.32,1.1213333333333333,6.513333333333334,0.1316,1.0178870923511902,5
2026-06-18T10:43:29.998509,12.9,77.44500000000001,27147.787743055556,1.5,1.4565000000000003,7.684095022624436,0.2432,1.3878964829704,5
2026-06-18T10:43:29.998509,12.9,77.465,27147.787743055556,1.5,1.4185000000000003,8.664095022624435,0.1667,1.3943964829703996,5
2026-06-18T10:43:29.998509,12.9,77.51,27147.787743055556,1.84,1.311,8.905941176470588,0,1.3474918675857843,5
2026-06-18T10:43:29.998509,12.9,77.515,27147.787743055556,1.83,1.321,7.166941176470589,0,1.2973018675857841,5
2026-06-18T10:43:29.998509,12.9,77.525,27147.787743055556,1.82,1.3325,7.844744582043343,0,1.3199159697529668,5
2026-06-18T10:43:29.998509,12.9,77.53,27147.787743055556,1.88,1.3385000000000002,8.14172305764411,0,1.33014532402099,5
2026-06-18T10:43:29.998509,12.9,77.54,27147.787743055556,1.88,1.2145833333333336,6.767380952380952,0,1.2641317275297619,5
2026-06-18T10:43:29.998509,12.9,77.565,27147.787743055556,1.92,1.0980000000000003,8.27,0.25,1.3359736322916667,5
2026-06-18T10:43:29.998509,12.9,77.57000000000001,31773.735661706338,2.1,1.2325000000000004,8.640000000000002,0.25,1.5131120698511902,5
2026-06-18T10:43:29.998509,12.9,77.575,31773.735661706338,2.18,1.2981333333333334,7.8,0.1667,1.4845387365178566,5
2026-06-18T10:43:29.998509,12.9,77.58,31773.735661706338,2.14,1.5409833333333334,7.734871794871796,0.2727,1.5522748903640105,5
2026-06-18T10:43:29.998509,12.9,77.58500000000001,31773.735661706338,2.1,0.9290000000000002,8.336666666666668,0.1818,1.42967206985119,5
